Nombre;Codigo;descripcion;Stock;StockMinimo;PrecioUnitario;Observaciones;Rentabilidad;Iva;CostoInterno;CodigoProveedor;Deposito;CodigoBarra;Rubro;SubRubro;Tipo;PrecioAutomatico
CAMISOLIN NEGRO CON VOLADOS COCOT TALLE 3;7402T3;CAMISOLIN NEGRO CON VOLADOS COCOT TALLE 3;3;;5735;;;21;2455,32;;Maga;;Pijamas;Cocot;;
BOMBACHA REDUCTORA ALTA COCOT NEGRO TALLE 2;7500N2;BOMBACHA REDUCTORA ALTA COCOT NEGRO TALLE 2;4;;2635;;;21;1314,93;;Maga;;Reductora;Cocot;;
BOMBACHA REDUCTORA ALTA COCOT NEGRO TALLE 3;7500N3;BOMBACHA REDUCTORA ALTA COCOT NEGRO TALLE 3;1;;2635;;;21;1314,93;;Maga;;Reductora;Cocot;;
BOMBACHA REDUCTORA ALTA COCOT PIEL TALLE 2;7500P2;BOMBACHA REDUCTORA ALTA COCOT PIEL TALLE 2;2;;2635;;;21;1314,93;;Maga;;Reductora;Cocot;;
BOMBACHA REDUCTORA ALTA COCOT PIEL TALLE 3;7500P3;BOMBACHA REDUCTORA ALTA COCOT PIEL TALLE 3;2;;2635;;;21;1314,93;;Maga;;Reductora;Cocot;;
COLALESS REDUCTORA ALTA COCOT NEGRO TALLE 2;7501N2;COLALESS REDUCTORA ALTA COCOT NEGRO TALLE 2;5;;2635;;;21;1314,93;;Maga;;Reductora;Cocot;;
COLALESS REDUCTORA ALTA COCOT NEGRO TALLE 3;7501N3;COLALESS REDUCTORA ALTA COCOT NEGRO TALLE 3;4;;2635;;;21;1314,93;;Maga;;Reductora;Cocot;;
COLALESS REDUCTORA ALTA COCOT PIEL  TALLE 2;7501P2;COLALESS REDUCTORA ALTA COCOT PIEL  TALLE 2;2;;2635;;;21;1314,93;;Maga;;Reductora;Cocot;;
COLALESS REDUCTORA ALTA COCOT PIEL TALLE 3;7501P3;COLALESS REDUCTORA ALTA COCOT PIEL TALLE 3;3;;2635;;;21;1314,93;;Maga;;Reductora;Cocot;;
BODY REDUCTOR VEDETINA COCOT NEGRO TALLE 2;7503N2;BODY REDUCTOR VEDETINA COCOT NEGRO TALLE 2;4;;3484;;;21;1786,97;;Maga;;Reductora;Cocot;;
BODY REDUCTOR VEDETINA COCOT NEGRO TALLE 3;7503N3;BODY REDUCTOR VEDETINA COCOT NEGRO TALLE 3;5;;3484;;;21;1786,97;;Maga;;Reductora;Cocot;;
COLALESS CON FAJA REDUCTORA COCOT NEGRO TALLE 4;7504N4;COLALESS CON FAJA REDUCTORA COCOT NEGRO TALLE 4;2;;2065;;;21;1011,49;;Maga;;Reductora;Cocot;;
COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 2;7504P2;COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 2;5;;2065;;;21;1011,49;;Maga;;Reductora;Cocot;;
COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 3;7504P3;COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 3;5;;2065;;;21;1011,49;;Maga;;Reductora;Cocot;;
COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 4;7504P4;COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 4;2;;2065;;;21;1011,49;;Maga;;Reductora;Cocot;;
PAR DE MEDIAS TERMICAS 3/4 TALLE 4 JUVENIL DE NENE ELEMENTO;750A4;PAR DE MEDIAS TERMICAS 3/4 TALLE 4 JUVENIL DE NENE ELEMENTO;30;;915;;;21;419,08;;Maga;;Medias;Elemento;;
PAR DE MEDIAS TERMICAS 3/4 TALLE 4 JUVENIL DE NENE ELEMENTO;750E4;PAR DE MEDIAS TERMICAS 3/4 TALLE 4 JUVENIL DE NENE ELEMENTO;24;;915;;;21;419,08;;Maga;;Medias;Elemento;;
PLAYER SOCKS T3 BLANCO  FLOYD GO;800BL;PLAYER SOCKS T3 BLANCO  FLOYD GO;15;;1245;;;21;666,67;;Maga;;Medias;Floyd;;
PLAYER SOCKS T3 AZUL MARINO  FLOYD GO;800MA;PLAYER SOCKS T3 AZUL MARINO  FLOYD GO;15;;1245;;;21;666,67;;Maga;;Medias;Floyd;;
PLAYER SOCKS T3 NEGRO  FLOYD GO;800NG;PLAYER SOCKS T3 NEGRO  FLOYD GO;15;;1245;;;21;666,67;;Maga;;Medias;Floyd;;
PACK X 2 BOXERS DE NENE ESTAMPADOS BENGAL TALLE L;801L;PACK X 2 BOXERS DE NENE ESTAMPADOS BENGAL TALLE L;6;;1310;;;21;627,75;;Maga;;Boxers;Cherry;;
PACK X 2 BOXERS DE NENE ESTAMPADOS BENGAL TALLE XL;801XL;PACK X 2 BOXERS DE NENE ESTAMPADOS BENGAL TALLE XL;6;;1310;;;21;627,75;;Maga;;Boxers;Cherry;;
PLAYER SOCKS T3 AZUL FRANCIA  FLOYD GO;803FR;PLAYER SOCKS T3 AZUL FRANCIA  FLOYD GO;15;;1245;;;21;420;;Maga;;Medias;Floyd;;
PLAYER SOCKS T3 BLANCO  FLOYD GO;804BL;PLAYER SOCKS T3 BLANCO  FLOYD GO;12;;1245;;;21;506,67;;Maga;;Medias;Floyd;;
PLAYER SOCKS T3 NEGRO  FLOYD GO;804NG;PLAYER SOCKS T3 NEGRO  FLOYD GO;15;;1245;;;21;506,67;;Maga;;Medias;Floyd;;
PACK X 3 BOMBACHAS DE ALG Y LYCRA ELEMENTO TALLE 1;8101;PACK X 3 BOMBACHAS DE ALG Y LYCRA ELEMENTO TALLE 1;2;;2189;;;21;1116,66;;Maga;;Basica;Elemento Ropa;;
CAMISETA DE MORLEY DE NENA BEIGE TALLE 10;810BE10;CAMISETA DE MORLEY DE NENA BEIGE TALLE 10;10;;1199;;;21;492;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISETA DE MORLEY DE NENA BEIGE TALLE 4;810BE4;CAMISETA DE MORLEY DE NENA BEIGE TALLE 4;11;;1199;;;21;492;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISETA DE MORLEY DE NENA BEIGE TALLE 6;810BE6;CAMISETA DE MORLEY DE NENA BEIGE TALLE 6;9;;1199;;;21;492;;Maga;;Remeras y Camisetas;Mariana K;;
CAMISETA DE MORLEY DE NENA BEIGE TALLE 8;810BE8;CAMISETA DE MORLEY DE NENA BEIGE TALLE 8;9;;1199;;;21;492;;Maga;;Remeras y Camisetas;Mariana K;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE L;838BLL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE L;3;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE S;838BLS;BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE S;3;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE XL;838BLXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE XL;3;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE XXXL;838BLXXXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE XXXL;5;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE L;838NEL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE L;5;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE S;838NES;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE S;11;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE XXL;838NEXXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE XXL;6;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE L;838NOL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE L;5;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE M;838NOM;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE M;12;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE S;838NOS;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE S;7;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE XL;838NOXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE XL;6;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE XXXL;838NOXXXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE XXXL;10;;4140;;;21;2209,15;;Maga;;Reductora;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE L;840BLL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE L;7;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE M;840BLM;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE M;6;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE S;840BLS;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE S;3;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE XL;840BLXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE XL;6;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE XXL;840BLXXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE XXL;16;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE L;840NEL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE L;7;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE M;840NEM;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE M;8;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE S;840NES;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE S;7;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE XL;840NEXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE XL;6;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE XXL;840NEXXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE XXL;5;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE L;840NOL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE L;5;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE M;840NOM;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE M;7;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE S;840NOS;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE S;4;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE XL;840NOXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE XL;12;;3440;;;21;1784,15;;Maga;;Basica;Aretha;;
BODY DE BRETELES FINOS CON BROCHE NEGRO TALLE PM;8567NPM;BODY DE BRETELES FINOS CON BROCHE NEGRO TALLE PM;3;;3545;;;21;1824,25;;Maga;;Reductora;Nibel;;
BODY DE BRETELES FINOS CON BROCHE PIEL TALLE PM;8567PPM;BODY DE BRETELES FINOS CON BROCHE PIEL TALLE PM;2;;3545;;;21;1824,25;;Maga;;Reductora;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENA FUCSIA TALLE G;8662FG;REMERA TÉRMICA DEPORTIVA DE NENA FUCSIA TALLE G;3;;3694;;;21;1908,85;;Maga;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENA FUCSIA TALLE M;8662FM;REMERA TÉRMICA DEPORTIVA DE NENA FUCSIA TALLE M;2;;3694;;;21;1908,85;;Maga;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE G;8663AG;REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE G;4;;3694;;;21;1908,85;;Maga;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE M;8663AM;REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE M;2;;3694;;;21;1908,85;;Maga;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE P;8663AP;REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE P;3;;3694;;;21;1908,85;;Maga;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE XG;8663AXG;REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE XG;6;;3694;;;21;1908,85;;Maga;;Underware;Nibel;;
CORPIÑO DEPORTIVO JUVENIL T 10;90210;CORPIÑO DEPORTIVO JUVENIL T 10;8;;760;;;21;352,47;;Maga;;Basica;Cherry;;
TOALLA DE SECADO RÁPIDO 80*160 NARANJA;9021NA;TOALLA DE SECADO RÁPIDO 80*160 NARANJA;10;;3350;;;21;1486,86;;Maga;;Toallas;Amarelo;;
PANTY INFANTIL COCOT AZUL TALLE 2/4;902AZ4;PANTY INFANTIL COCOT AZUL TALLE 2/4;23;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT AZUL TALLE 6;902AZ6;PANTY INFANTIL COCOT AZUL TALLE 6;9;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT AZUL TALLE 8;902AZ8;PANTY INFANTIL COCOT AZUL TALLE 8;6;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT BLANCA TALLE 12;902BL12;PANTY INFANTIL COCOT BLANCA TALLE 12;7;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT BLANCA TALLE 2/4;902BL4;PANTY INFANTIL COCOT BLANCA TALLE 2/4;5;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT BORDÓ TALLE 12;902BO12;PANTY INFANTIL COCOT BORDÓ TALLE 12;9;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT BORDÓ TALLE 6;902BO6;PANTY INFANTIL COCOT BORDÓ TALLE 6;9;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT NEGRO TALLE 2/4;902NE4;PANTY INFANTIL COCOT NEGRO TALLE 2/4;6;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT ROJO TALLE 2/4;902RJ4;PANTY INFANTIL COCOT ROJO TALLE 2/4;10;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT ROSA TALLE 12;902RO12;PANTY INFANTIL COCOT ROSA TALLE 12;6;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT ROSA TALLE 2/4;902RO4;PANTY INFANTIL COCOT ROSA TALLE 2/4;18;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT VERDE TALLE 10;902VE10;PANTY INFANTIL COCOT VERDE TALLE 10;9;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT VERDE TALLE 12;902VE12;PANTY INFANTIL COCOT VERDE TALLE 12;9;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
PANTY INFANTIL COCOT VERDE TALLE 6;902VE6;PANTY INFANTIL COCOT VERDE TALLE 6;13;;1065;;;21;474,66;;Maga;;Medias;Cocot;;
CORPIÑO DEPORTIVO JUVENIL ESTAMPADO T 12;90312;CORPIÑO DEPORTIVO JUVENIL ESTAMPADO T 12;11;;770;;;21;367,36;;Maga;;Basica;Cherry;;
TOALLON PLAYERO 1,5M DIAMETRO BALI;9103B;TOALLON PLAYERO 1,5M DIAMETRO BALI;10;;3800;;;21;1852,07;;Maga;;Toallas;Amarelo;;
TOALLON PLAYERO 1,5M DIAMETRO BORA BORA;9103C;TOALLON PLAYERO 1,5M DIAMETRO BORA BORA;9;;3800;;;21;1852,07;;Maga;;Toallas;Amarelo;;
TOALLON PLAYERO 1,5M DIAMETRO IBIZA;9103E;TOALLON PLAYERO 1,5M DIAMETRO IBIZA;9;;3800;;;21;1852,07;;Maga;;Toallas;Amarelo;;
PAR DE MEDIAS 1/2 CAÑA NEGRAS DE HOMBRE ELEMENTO;914N;PAR DE MEDIAS 1/2 CAÑA NEGRAS DE HOMBRE ELEMENTO;36;;645;;;21;305,91;;Maga;;Medias;Elemento;;
COLALESS ALGODÓN PEINADO TE;916TE;COLALESS ALGODÓN PEINADO TE;8;;695;;;21;292,95;;Maga;;Basica;Cherry;;
CALZA TRAMADA LISA NIBEL AZUL TALLE PM;992APM;CALZA TRAMADA LISA NIBEL AZUL TALLE PM;4;;3394;;;21;1736,96;;Maga;;Deportivo;Nibel;;
CALZA CAMUFLADA NIBEL AZUL TALLE PM;994APM;CALZA CAMUFLADA NIBEL AZUL TALLE PM;4;;3694;;;21;1910,66;;Maga;;Deportivo;Nibel;;
CALZA CAMUFLADA NIBEL AZUL TALLE XG;994AXG;CALZA CAMUFLADA NIBEL AZUL TALLE XG;2;;3694;;;21;1910,66;;Maga;;Deportivo;Nibel;;
BOXER DE DAMA ALGODÓN PEINADO TALLE L;996L;BOXER DE DAMA ALGODÓN PEINADO TALLE L;19;;1210;;;21;534,75;;Maga;;Basica;Cherry;;
BOXER DE DAMA ALGODÓN PEINADO TALLE M;996M;BOXER DE DAMA ALGODÓN PEINADO TALLE M;7;;1210;;;21;534,75;;Maga;;Basica;Cherry;;
BOXER DE DAMA ALGODÓN PEINADO TALLE S;996S;BOXER DE DAMA ALGODÓN PEINADO TALLE S;7;;1210;;;21;534,75;;Maga;;Basica;Cherry;;
PAR DE MEDIAS TÉRMICAS DE MUJER FLOYD;MJ12;PAR DE MEDIAS TÉRMICAS DE MUJER FLOYD;57;;875;;;21;372;;Maga;;Medias;Floyd;;
PAR DE MEDIAS TÉRMICAS DE MUJER PUÑO LIGHT FLOYD;MJ15;PAR DE MEDIAS TÉRMICAS DE MUJER PUÑO LIGHT FLOYD;22;;775;;;21;323,33;;Maga;;Medias;Floyd;;
PAR DE MEDIAS LISAS DE MUJER FLOYD COLOR NEGRO;MJ1NG;PAR DE MEDIAS LISAS DE MUJER FLOYD COLOR NEGRO;60;;515;;;21;249,33;;Maga;;Medias;Floyd;;
PAR DE MEDIAS DE HOMBRE RHYTON;MM;PAR DE MEDIAS DE HOMBRE RHYTON;9;;515;;;21;247,25;;Maga;;Medias;Rhyton;;
BOMBACHA DE NENA ALGODÓN TALLE 3;10003;BOMBACHA DE NENA ALGODÓN TALLE 3;10;;305;;;21;133,33;;Maga;;Boxers;Mariana K;;
BOMBACHITA DE BEBE CHERRY TALLE 1;1001;BOMBACHITA DE BEBE CHERRY TALLE 1;10;;465;;;21;211,11;;Maga;;Boxers;Cherry;;
PAR DE SOQUETES DEPORTIVOS DE HOMBRE ELEMENTO;102D;PAR DE SOQUETES DEPORTIVOS DE HOMBRE ELEMENTO;9;;490;;;21;225,77;;Maga;;Medias;Elemento;;
BOMBACHITA DE DE NENA CHERRY TALLE 4;1054;BOMBACHITA DE DE NENA CHERRY TALLE 4;3;;465;;;21;211,11;;Maga;;Basica;Cherry;;
PACK POR 2 BOXERS ZORBA KIDS TALLE G;112G;PACK POR 2 BOXERS ZORBA KIDS TALLE G;3;;1150;;;21;512;;Maga;;Boxers;Mutz;;
PACK POR 2 BOXERS ZORBA KIDS TALLE P;112P;PACK POR 2 BOXERS ZORBA KIDS TALLE P;12;;1150;;;21;464;;Maga;;Boxers;Mutz;;
REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE M;11899NM;REMERA PIJAMA JERSEY ALGODÓN MANGA LARGA DUFOUR NEGRA TALLE M;4;;2445;;;21;1211,98;;Maga;;Pijamas;Dufour;;
CAMISETA TÉRMICA HOMBRE DUFOUR NEGRA TALLE XL;11945NXL;CAMISETA TÉRMICA HOMBRE DUFOUR NEGRA TALLE XL;4;;4445;;;21;2354,69;;Maga;;Underware;Dufour;;
BOXER DUFOUR LISO DE ALGODÓN TALLE L;12050L;BOXER DUFOUR LISO DE ALGODÓN TALLE L;7;;1205;;;21;583,46;;Maga;;Boxers;Dufour;;
BOXER DE ALGODÓN CON RAYAS ZORBA TALLE L;140L;BOXER DE ALGODÓN CON RAYAS ZORBA TALLE L;9;;750;;;21;352;;Maga;;Boxers;Mutz;;
BOXER DE ALGODÓN CON RAYAS ZORBA TALLE M;140M;BOXER DE ALGODÓN CON RAYAS ZORBA TALLE M;18;;750;;;21;320;;Maga;;Boxers;Mutz;;
PAR DE SOQUETES LISOS DE HOMBRE FLOYD;1414;PAR DE SOQUETES LISOS DE HOMBRE FLOYD;13;;435;;;21;206,67;;Maga;;Medias;Floyd;;
SUECO DE GOMA SEAWALK ICE TALLE 21-22;163T2122;SUECO DE GOMA SEAWALK ICE TALLE 21-22;6;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK SPIDER TALLE 19-20;166T1920;SUECO DE GOMA SEAWALK SPIDER TALLE 19-20;2;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK SPIDER TALLE 25-26;166T2526;SUECO DE GOMA SEAWALK SPIDER TALLE 25-26;4;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK CHANCHITOS TALLE 21-22;169T2122;SUECO DE GOMA SEAWALK CHANCHITOS TALLE 21-22;5;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PERRITO TALLE 21-22;170T2122;SUECO DE GOMA SEAWALK PERRITO TALLE 21-22;2;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK UNICORNIO TALLE 19-20;173T1920;SUECO DE GOMA SEAWALK UNICORNIO TALLE 19-20;2;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK UNICORNIO TALLE 21-22;173T2122;SUECO DE GOMA SEAWALK UNICORNIO TALLE 21-22;8;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 21-22;174T2122;SUECO DE GOMA SEAWALK LOLI TALLE 21-22;3;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 25-26;174T2526;SUECO DE GOMA SEAWALK LOLI TALLE 25-26;6;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 27-28;174T2728;SUECO DE GOMA SEAWALK LOLI TALLE 27-28;4;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 29-30;174T2930;SUECO DE GOMA SEAWALK LOLI TALLE 29-30;6;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK LOLI TALLE 31-32;174T3132;SUECO DE GOMA SEAWALK LOLI TALLE 31-32;3;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PLAY TALLE 19-20;178T1920;SUECO DE GOMA SEAWALK PLAY TALLE 19-20;2;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PLAY TALLE 21-22;178T2122;SUECO DE GOMA SEAWALK PLAY TALLE 21-22;3;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PLAY TALLE 23-24;178T2324;SUECO DE GOMA SEAWALK PLAY TALLE 23-24;10;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK PLAY TALLE 25-26;178T2526;SUECO DE GOMA SEAWALK PLAY TALLE 25-26;6;;4189;;;21;2200,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK NAVY TALLE 35-36;200NAVYT3536;SUECO DE GOMA SEAWALK NAVY TALLE 35-36;4;;3189;;;21;1659,65;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK NEGRO TALLE 39-40;200NEGROT3940;SUECO DE GOMA SEAWALK NEGRO TALLE 39-40;3;;3189;;;21;1659,65;;Maga;;Calzado;Seawalk;;
CAMISETA MATERNAL BLANCA TALLE 3;211BL3;CAMISETA MATERNAL BLANCA TALLE 3;2;;1394;;;21;600;;Maga;;Remeras y Camisetas;Mariana K;;
CORPIÑO DEPORTIVO MERCURY NEGRO TALLE 3;211N3;CORPIÑO DEPORTIVO MERCURY NEGRO TALLE 3;4;;1980;;;21;960;;Maga;;Basica;Mutz;;
CAMISETA MANGA CORTA DE MORLEY BEIGE TALLE 6;221BE6;CAMISETA MANGA CORTA DE MORLEY BEIGE TALLE 6;3;;1445;;;21;680;;Maga;;Remeras y Camisetas;Mariana K;;
MEDIAS CORTAS DE NENE 3D DUFOUR TALLE 3;22943;MEDIAS CORTAS DE NENE 3D DUFOUR TALLE 3;9;;385;;;21;120;;Maga;;Medias;Dufour;;
MEDIAS CORTAS DE NENE 3D DUFOUR TALLE 4;22944;MEDIAS CORTAS DE NENE 3D DUFOUR TALLE 4;9;;385;;;21;120;;Maga;;Medias;Dufour;;
PAR DE INVISIBLES ALTA NEGRAS DE DAMA ELEMENTO;22N;PAR DE INVISIBLES ALTA NEGRAS DE DAMA ELEMENTO;9;;410;;;21;186,95;;Maga;;Medias;Elemento;;
SUECO DE GOMA SEAWALK NEGRO TALLE 41-42;300NEGROT4142;SUECO DE GOMA SEAWALK NEGRO TALLE 41-42;6;;3589;;;21;1877,2;;Maga;;Calzado;Seawalk;;
SUECO DE GOMA SEAWALK NEGRO TALLE 43-44;300NEGROT4344;SUECO DE GOMA SEAWALK NEGRO TALLE 43-44;3;;3589;;;21;1877,2;;Maga;;Calzado;Seawalk;;
